stance; tweet; _1; _2; _3
AGAINST; today show hillary 's emails missing and incomplete ? who 'd of thunk it ? ? just trust me ! ! !;;;
FAVOR; vacanti sam glover maybe a woman should be president;;;
FAVOR; vacanti sam glover maybe a woman should be president;;;
NONE; today love won and hate was defeated # morning joe # # united blue #;;;
NONE; # obama # is riding high ! ! # obamacare # # love wins # # republicans # tearing out their hair , whatever is left of it next is # scotus #;;;
FAVOR; thank you hillary clinton for your support of the lgbt community on this historic day i thank you for giving us hope;;;
FAVOR; thank you hillary clinton for your support of the lgbt community on this historic day i thank you for giving us hope;;;
FAVOR; a black president , healthcare for all , marriage equality what 's next ? a woman president ? ! damn right ! # scotus # # marriage equality #;;;
FAVOR; a black president , healthcare for all , marriage equality what 's next ? a woman president ? ! damn right ! # scotus # # marriage equality #;;;
AGAINST; rt murad gu der ian democrats are red , obama is a communist , i'm a true patriot , so stop hillary # t cot #;;;
AGAINST; cbs this morning emails missing and incomplete ? who 'd of thunk it ? i'm above the law and the rest of you peons ! just trust me !;;;
AGAINST; who 's monica lewinsky 's favorite football player ? ha ha clinton dix;;;
AGAINST; scotus dealt a blow to hillary clinton last campaign ' promise ' what is she running on now ? corruption , lies , and deceit;;;
AGAINST; do america a favor , if you feel you must vote for a woman candidate , vote for # carly 2016 # who at least has integrity unlike;;;
FAVOR; getting another hillary clinton bumper sticker because # love wins # and too just was n't enough;;;
FAVOR; getting another hillary clinton bumper sticker because # love wins # and too just was n't enough;;;
NONE; pam nsc tr phr oph et rambling mother thank you for Real time strategy ! ! ! # wake up america # # dump boehner # # ditch mitch #;;;
AGAINST; ger finger pok en 2 he made a careless mistake , she deliberately broke many laws still lies about it;;;
NONE; very excited to hear sen klobuchar speak today !;;;
AGAINST; polit i bunny se j a 75 hub bit hillary clinton i'm voting in the democrat primary this year to support bernie sanders;;;
NONE; my liberty depends on you being free too president obama;;;
NONE; nro does john podest a have any grasp on reality ? i need more than 140 characters to address someone as naive as this man;;;
NONE; jew boy donny oh i know he wo n't he f ke d himself over in the beginning;;;
NONE; i called everyone i knew and raised 17 , 000 from ex boyfriends sen klobuchar;;;
FAVOR; great that hillary clinton attended # clement a pin ck ney # 's funeral today ! !;;;
FAVOR; great that hillary clinton attended # clement a pin ck ney # 's funeral today ! !;;;
NONE; # wonder woman # movie , # the muppets # television show , # star wars vii # , # marriage e quail it y # # obama # i guess i can leave social media now oh wait;;;
NONE; politico remember when millions of gw bush 's emails went missing or deleted reply iraq war and nobody had a hearing ? yawn !;;;
FAVOR; # love wins # on the day i get my hillary gear ! # yaa as # # pride #;;;
FAVOR; # love wins # on the day i get my hillary gear ! # yaa as # # pride #;;;
NONE; the girl with food though but there are people saying they just are n't going to vote at all which is ridiculous so;;;
NONE; rt zerlina maxwell huge cheer for universal child care and early childhood education;;;
AGAINST; hillary stop pretending you were supporting the lgbt people when you opposed them until 2013 you are a lying conniving human;;;
NONE; ted cruz iam the window man get out of my state you bum ! # unite blue #;;;
NONE; whatever is the gop going to do now with both marriage equality and the aca ? going to be fun to watch !;;;
NONE; occupy corrupt dc she Artificial Intelligence n't no ways tired of being a dumb as s;;;
AGAINST; i am a crook and i like it , like it , yes i do # hillary campaign slogan # # wake up america # # stop hillary 2016 # # special report #;;;
AGAINST; hillary clinton pretty sure you 're going to lose out on a lot of hypocritical # christian # votes by pretending to care about # lgbt #;;;
NONE; moving forward , our next focus should be making higher education more attainable and eliminating the gender pay gap;;;
NONE; let 's shatter the glass ceiling ! gerry connolly # vade ms #;;;
NONE; jersey kid picks thank you sir it 's an honor to hear it usa for life spread this for me # remember benghazi 2016 #;;;
FAVOR; let 's make secretary clinton , president clinton ag mark herring va democrats;;;
FAVOR; let 's make secretary clinton , president clinton ag mark herring va democrats;;;
NONE; i think i 'll take jeb bush over bobby jindal now and that is scary to say # bad christian values #;;;
NONE; kim kennedy 4 thats why they still have no voting rights;;;
NONE; lane lewis thanks for the follow ! # the hrc super vols # for;;;
NONE; sen kaine ( d va ) on # scotus marriage # what a great victory !;;;
NONE; i am having a really tough time seeing any leaders running for potus , ques s i will have to wait and see what happens;;;
AGAINST; hillary flew on private jet to speak to speak about income equality dinner plates were 2700 00 ! # equality for all # # pj net # # c cot #;;;
AGAINST; you 're a idiot if you vote for hillary , her and obama are the epitome of what 's wrong with this country # benghazi #;;;
FAVOR; despite today 's ruling , our struggle to end lgbt discrimination is also far from finished hillary clinton # virginia jj #;;;
FAVOR; despite today 's ruling , our struggle to end lgbt discrimination is also far from finished hillary clinton # virginia jj #;;;
NONE; jeane lynn thank you so much for the follow and the favorite , jeane ! ! ! gods ' best to you ! # wake up america #;;;
FAVOR; my mom just told me she and my aunt want to volunteer on hillary clinton 's campaign ! i support it !;;;
FAVOR; my mom just told me she and my aunt want to volunteer on hillary clinton 's campaign ! i support it !;;;
FAVOR; let 's bring prosperity to the line workers to the kindergarten teachers ! ! ! a myk lob u char # inspired by hillary #;;;
FAVOR; let 's bring prosperity to the line workers to the kindergarten teachers ! ! ! a myk lob u char # inspired by hillary #;;;
NONE; you cant fix stupid , might not be able to vote them out either;;;
NONE; if i get killed thank real donald trump i was tweeting mad crap about him i do n't take it back;;;
NONE; amazing turnout the center lv emotional crowd rt if agree love wins # fellows nv #;;;
NONE; meg yn kelly anytime a liberal throws around words like truth is or reality is you know they 're about to lie !;;;
NONE; buffalo bill 71 aram is fra in o pam nsc thank you so much for fa vs and Real time strategy ! ! ! # wake up america #;;;
NONE; the real jena ppel Instant Message high on hashtags right now i cant help myself # my president #;;;
NONE; real donald trump why is it that your clothing line is made in china ? can you say lier pants on fire ? # morning joe # # united blue #;;;
NONE; slowly slowly the debt crisis will implode nations currency # america dead broke save # the dollar now;;;
NONE; # america dead broke slowly # slowly china wants the yuan to replace the you is dollar as the world 's new global currency;;;
AGAINST; hrc snow shovel it must be hard work burying the hillary clinton anti lgbt rights record # love wins # # feel the bern #;;;
FAVOR; # hillary clinton # we 've all been waiting for your rainbow striped pantsuit # fashionista # # love wins #;;;
FAVOR; # hillary clinton # we 've all been waiting for your rainbow striped pantsuit # fashionista # # love wins #;;;
NONE; jeb bush you are set to lose if your campaign is based on critics instead of proposing # bush fail #;;;
NONE; i always joke about anything political because if i were serious i 'd end up offending people and not realize it;;;
FAVOR; my dad told me he 's voting for hillary i'm so proud laughing out loud;;;
FAVOR; my dad told me he 's voting for hillary i'm so proud laughing out loud;;;
NONE; dedicated to it i think the main problem is having your foot in your mouth in the first place;;;
AGAINST; well strung is what should happened the next time these hillary loving ass douches encounter some trees # redeye #;;;
NONE; i am just full of myself tonight # to funny # # funny # # funnier # # hilarious # # hilary duff # # quotes of the day # # quotes to live by # # quotes #;;;
FAVOR; if i ever meet hillary clinton i will have died and then come back to life b see i will be so happy # idol #;;;
FAVOR; if i ever meet hillary clinton i will have died and then come back to life b see i will be so happy # idol #;;;
FAVOR; ar for hillary hillary clinton hillary in 2016 so proud of you ! soon , we will show who we really are keep up the good work !;;;
FAVOR; ar for hillary hillary clinton hillary in 2016 so proud of you ! soon , we will show who we really are keep up the good work !;;;
AGAINST; hillary clinton i 'd ask # hillary clinton # to stop lying about # benghazi # # clinton foundation # ties to # terrorist # # muslim # # isis #;;;
AGAINST; hillary clinton you flip flopped on the gay marriage issue must be more votes available with your current view ?;;;
AGAINST; hillary clinton more lies and hypocrisy as senator of ny , you clearly said you were opposed to gay marriage;;;
AGAINST; hillary clinton you have proven your dishonesty once again in flip flopping on this issue people know you were opposed before;;;
AGAINST; lauren edi cill o nbc news dl 34 l and why are major media outlets not exposing hillary 's blatant flip flopping on this issue;;;
NONE; who's ready for a day of action ? ! i know i am ! # fellows sc #;;;
NONE; drudge report we have n't even had the elections yet;;;
FAVOR; 96 commit cards collected for hillary in greenville , sc so far ! # fellows sc #;;;
FAVOR; 96 commit cards collected for hillary in greenville , sc so far ! # fellows sc #;;;
FAVOR; headed to chester , sc for a big hillary canvass ! join me wylie park 11 3;;;
FAVOR; headed to chester , sc for a big hillary canvass ! join me wylie park 11 3;;;
AGAINST; save an intern keep bill hillary out of the white house;;;
AGAINST; hillary clinton where are the # lgbt # pride condoms # bill clinton # used when he assaulted # monica lewinsky # ? # hillary clinton # # t lot #;;;
NONE; fox news predicting 3 way marriage gee we have the mormons for that ! # morning joe # # united blue #;;;
AGAINST; phil ad per 2014 louise katina hillary 's new campaign slogan is hillary nothing to hide but the truth ! # t cot # # wake up america #;;;
FAVOR; madam president clinton you have all the gays vote # jar rid #;;;
FAVOR; madam president clinton you have all the gays vote # jar rid #;;;
NONE; debater life took me a minute to realize where this came from;;;
NONE; ger finger pok en jj author one can only hope;;;
NONE; re corwin she did n't even answer with a complete sentence laughing out loud # legend #;;;
NONE; gay marriage is a minor setback for fox news tune in for a full collapse on november 8 , 2016 lots of tears and broken hearts;;;
AGAINST; hillary clinton so what 's your goal for setting up victims for # bill clinton # to assault ? # hillary clinton # # chelsea s mom # # t lot #;;;
FAVOR; thanks chefs 4 hillary for amazing noms for canvassing # fit n #;;;
FAVOR; thanks chefs 4 hillary for amazing noms for canvassing # fit n #;;;
AGAINST; linda su hler and the sheep le will still vote for her;;;
AGAINST; one of hillary clinton 's biggest idols is margaret sanger , who called for the extermination of colored people;;;
AGAINST; fox nation that should have been done before she got rid of it ! ! ! # no hillary 2016 #;;;
NONE; greg 61032 carmine z ozz or a ash bell perfect definition of jibberish # unite blue #;;;
FAVOR; i need james carville hillary clinton to stop emailing me i love you , but i need my space # still voting for you #;;;
FAVOR; i need james carville hillary clinton to stop emailing me i love you , but i need my space # still voting for you #;;;
NONE; times this will cost them the 2016 election;;;
AGAINST; hillary clinton next up for legalization your pet goat , or your # pedophile # neighbor ' dating ' the 9 year old next door;;;
AGAINST; hillary clinton will # pervert # # bill clinton # be there if winner is teen girl ? # hillary clinton # # democrats # # liberals # # t lot # # gop #;;;
NONE; when you favorite supports the wrong candidate ( lady gaga ) # bernie 2016 #;;;
NONE; kool kat 14215 ha , i love your header !;;;
AGAINST; i hate hillary clinton and obama , please go die together thrown into the ocean get ripped into prices by sharks;;;
NONE; raging d Read the Rules crimson hot mess i'm for change and equality;;;
AGAINST; the black sphere # hillary # took a # hypocritical oath # with a vow to do harm to all that cross her are you # ready for hillary # # gop 2016 #;;;
FAVOR; l bush 34 hillary clinton just defending my girl hillary !;;;
FAVOR; l bush 34 hillary clinton just defending my girl hillary !;;;
NONE; larry elder the more republicans talk about social policy the better for;;;
FAVOR; the only intelligent choice for usa is hillary clinton you can not afford to stay home you must vote and vote # unite blue #;;;
FAVOR; the only intelligent choice for usa is hillary clinton you can not afford to stay home you must vote and vote # unite blue #;;;
AGAINST; fuzi slippers kl south g de benedetti yeah , she 's a real forward thinker ! laughing out loud # make america great again # # why im not voting for hillary #;;;
NONE; lib tard limbaugh mex 38 tex nro thanks so much for this article !;;;
AGAINST; i got it ! i got it ! a hillary accomplishment ! she 's managed to stay out of prison despite a 30 year crime spree # t cot # # ocr a #;;;
NONE; jeb bush here are my thoughts on the ruling keep your archaic non science based beliefs out of the laws of our secular nation;;;
AGAINST; re ince facts confirm what we knew used server to prevent e mails from becoming public records like obama , no transparency;;;
FAVOR; republican candidates continuing to spread hatred and alienating the voters hillary wins ! # love wins # # mike huckabee # # rubio 2016 #;;;
FAVOR; republican candidates continuing to spread hatred and alienating the voters hillary wins ! # love wins # # mike huckabee # # rubio 2016 #;;;
FAVOR; hillary clinton might end up having my vote she 's been tackling so many issues that america needs to face;;;
FAVOR; hillary clinton might end up having my vote she 's been tackling so many issues that america needs to face;;;
NONE; apple and walmart made in china why does our country continue to sell us out to china in every way possible ? # apple music #;;;
AGAINST; if hillary wins the election there 's a chance we might move to australia # hillary 4 pre s #;;;
NONE; ghosts even 77 we have a person who di liberate ly stirs up trouble ! # morning joe # # united blue #;;;
AGAINST; penis morris hillary clinton is fundamentally corrupt he should know ! # co politics # # wc s 15 #;;;
NONE; weston martinez crazy t as 62 cruz needs to autograph bomb;;;
NONE; cide lois a digging lamb thank you so much for Real time strategy and fa vs , eloisa and thomas ! ! ! # wake up america #;;;
NONE; my how times have changed martino malley has focused his attacks on bernie sanders not hillary clinton;;;
NONE; moser kristen i love how you pay more attention to the democratic candidate than you own republican candidates # know the enemy #;;;
FAVOR; i bet that hillary clinton is thee best choice for president in 2016 she 's the next best one for the people # vote #;;;
FAVOR; i bet that hillary clinton is thee best choice for president in 2016 she 's the next best one for the people # vote #;;;
FAVOR; ca n't wait to get my # yaa as hillary # shirt ! hillary clinton;;;
FAVOR; ca n't wait to get my # yaa as hillary # shirt ! hillary clinton;;;
FAVOR; real donald trump whoopi goldberg univision # vote for hillary # hillary clinton is n't racist a leader who demands # equality for all #;;;
FAVOR; real donald trump whoopi goldberg univision # vote for hillary # hillary clinton is n't racist a leader who demands # equality for all #;;;
NONE; d hz 26 i love a good sale money well spent too birds with 1 stone # love wins #;;;
AGAINST; h stands for holding back e mails belonging to # we the people # # obstructing justice # # wake up america # # hillary lies matter # # unite biu e #;;;
FAVOR; bernie or hillary ? prefer bernie but hillary fine either way , dem got to stand together in 2016 # feel the bern #;;;
FAVOR; bernie or hillary ? prefer bernie but hillary fine either way , dem got to stand together in 2016 # feel the bern #;;;
AGAINST; # hillary clinton # might want to book smaller venues for her rallies , if not many empty seats will be seen on television , that 's bad laughing out loud;;;
NONE; w n tonight i love bernie because he Artificial Intelligence n't;;;
AGAINST; night , sleep tight , do n't let hillary bite says tony tickets nightmares is all i say;;;
AGAINST; fox and friends how could we support it if it was secret ? ? ? # no hillary 2016 #;;;
AGAINST; why is hrc so popular ? this deceptive socialist accomplished nothing is only wife of an impeached president , who enabled ubl;;;
NONE; 2016 is going to be a great year rush limbaugh 's contract is over and he will be dropped by so many liberal victory # stop rush #;;;
AGAINST; hillary clinton are you desperate or what ? 3rd hillary tweet on my timeline today not going to vote for you !;;;
NONE; aw j 9009 not at all i think the statute of limitations has expired plus i can always have a driver ala;;;
NONE; never vote for rick santorum for the survival of our country # love wins #;;;
NONE; vox dot com # wgn # # wg n tv # now mentions romney ? # hillary # care romney care # obamacare # now public option for all;;;
NONE; b dabs 888 let 's go shoot your now today;;;
AGAINST; i guarantee hillary could care less about black rights if obama did , blacks would n't be in the same predicament still;;;
AGAINST; hillary lies , yet people still desire her as the president of the united states # sad #;;;
FAVOR; 17 lee te 17 hah aha he is some kind of special this is why hillary 's going to win ! hah aha;;;
FAVOR; 17 lee te 17 hah aha he is some kind of special this is why hillary 's going to win ! hah aha;;;
NONE; real donald trump malachi norris laughing out loud ! ! ! ! that is one of the funniest things i 've heard in a while ! ! ! !;;;
NONE; remember back when # cracker barrel # gave in too # political correctness # over # duck dynasty # ? # wakeup # # nascar # before it 's to late # t cot #;;;
AGAINST; will the media ever get real with hillary ? # 2016 # # benghazi # # clinton #;;;
NONE; last week life ( obamacare , gay marriage ) today death ( air pollution , lethal injection ) elections matter , you all # scotus #;;;
AGAINST; do you know what would really piss hillary clinton off ? vp joe biden runs against her laughing my a off ! # wake up america # no longer is;;;
NONE; is there a govt restart button ? someone needs to push that thing # remember benghazi 2016 # # patriots will rise #;;;
NONE; bad punning gets worse , not better , over time remember that , america;;;
AGAINST; # putin # , the last thing the us needs right now is another # clinton # or # bush # in the white house we 're a dynasty now ? # jeb 2016 #;;;
AGAINST; hillary 's new campaign slogan is hillary nothing to hide but the truth ! # t cot # # wake up america #;;;
AGAINST; gop of course hillary clinton is silent that insures she does n't have too stand for anything less chance of offending voters;;;
FAVOR; do n't you someday want to see a well qualified candidate by the president of the united states ? # reflecting hillary #;;;
FAVOR; do n't you someday want to see a well qualified candidate by the president of the united states ? # reflecting hillary #;;;
FAVOR; it 's monday night , do you know where your hillary supporters are ? in rock hill at our amazing phone bank ! come join ! hillary for sc;;;
FAVOR; it 's monday night , do you know where your hillary supporters are ? in rock hill at our amazing phone bank ! come join ! hillary for sc;;;
FAVOR; casually hang in ' with hillary clinton on a conference call while taking a break at # a cu hoi #;;;
FAVOR; casually hang in ' with hillary clinton on a conference call while taking a break at # a cu hoi #;;;
AGAINST; our queen city is currently infested with out of state plate priuses driven by millennials with hillary bumper stickers # mh t #;;;
FAVOR; gwen being a good leader and training a new volunteer in rock hill ! # fellows sc # # hillary for sc #;;;
FAVOR; gwen being a good leader and training a new volunteer in rock hill ! # fellows sc # # hillary for sc #;;;
AGAINST; # democrat 2014 slogans # why work ? when you can vote democrat twice ! # t cot #;;;
FAVOR; hillary clinton yes i can and will;;;
FAVOR; hillary clinton yes i can and will;;;
FAVOR; hillary clinton yes ! i am chipping in 5 because we have faith in you;;;
FAVOR; hillary clinton yes ! i am chipping in 5 because we have faith in you;;;
NONE; andrea tan taros 3 coffee sp lez what the f k ? this just keeps getting crazier !;;;
FAVOR; apparently , bernie sanders fans do n't like to see hillary 's name even implied # she who shall not be named because she s winning #;;;
FAVOR; apparently , bernie sanders fans do n't like to see hillary 's name even implied # she who shall not be named because she s winning #;;;
FAVOR; fantastic emmet county them meeting tonight in esther ville glad to meet some hillary clinton supporters !;;;
FAVOR; fantastic emmet county them meeting tonight in esther ville glad to meet some hillary clinton supporters !;;;
FAVOR; gay rights are human rights , and human rights are # gay rights # hillary clinton # hillary for america #;;;
FAVOR; gay rights are human rights , and human rights are # gay rights # hillary clinton # hillary for america #;;;
FAVOR; i think it 's funny people think bernie can take on hillary and bill;;;
FAVOR; i think it 's funny people think bernie can take on hillary and bill;;;
FAVOR; as much as bernie sanders 's poll numbers have jumped i still have hillary winning the them nomination;;;
FAVOR; as much as bernie sanders 's poll numbers have jumped i still have hillary winning the them nomination;;;
AGAINST; phil glutting mega dreamin thank you so much for rt and favorite ! ! ! # wake up america # # rubio 2016 # # cruz 2016 #;;;
AGAINST; marco rubio will not let our enemies take advantage of us like obama is doing hillary will do ! team marco # new american century #;;;
AGAINST; just think how many emails hillary clinton can delete with today 's # leap second #;;;
AGAINST; the kind of gov that liberals promise you can only be achieved and sustained with a conservative government # heatwave # # t cot #;;;
AGAINST; time n out is there anything about the clinton that is not fraudulent ?;;;
AGAINST; hillary clinton since trickle down economics has failed when was the last time a poor person created jobs ?;;;
AGAINST; pete fr t that woman is so corrupt she ca n't even have a truthful thought;;;
AGAINST; it 's official every single # gop # member is now a candidate for # potus # who needs # leadership # when you have a # soapbox # ?;;;
AGAINST; so glad chris christie has announced his candidacy fits right in with all the other qualifies republicans on the list;;;
AGAINST; hillary claims to be a champion of the middle class , but rand paul tax plan cuts the fica tax , benefiting the middle class;;;
AGAINST; it is offensive when the mexican flag flies on us soil california state capital # love wins # # univision # # fox news # # donald trump #;;;
AGAINST; can anyone name the jobs # hillary clinton # has been responsible for creating even her security is an entitlement;;;
AGAINST; leah r 77 dr marty fox with continued # obama # 's the democrats administrator policymaking , # usa # will become # greece # ! # wake up america # # Nice job #;;;
AGAINST; john podest a hillary clinton awesome every true chef needs this go hillary;;;
AGAINST; correct record is quite obsessed with emails and transparency why did hillary clinton destroy her emails ? # clinton email #;;;
AGAINST; logan rtw i agree with her previous stance and i'm sure she still believes in what was said before;;;
AGAINST; hillary clinton hah a hah a how much are you going to charge them ! ! ! ! # no hillary 2016 #;;;
AGAINST; # ask bobby # do you think # hillary clinton # has turned over all of those emails on her private server she destroyed !;;;
AGAINST; fox news we just have to hang in there long enough that this idiot does n't completely destroy the country;;;
AGAINST; # ask bobby # would you blame an obscure film maker for the death of # us ambassador # in # benghazi # like;;;
AGAINST; i feel confident that hillary clinton will win in 2016;;;
AGAINST; asp haul t angel 13 afterall , they 're just a poor black family trying to pay the bills ! c roussel le # why im not voting for hillary # # t cot #;;;
AGAINST; great day in emmet s burg meeting with # hillary clinton # supporters and learning more about important issues in palo alto county;;;
AGAINST; is a eric holder making 7 figures in the financial industry he protected from prosecution , yet ? why do libs love 1 ers ?;;;
AGAINST; fashion news hillary has a new clothing line coming out called flip flops are us # t cot # # benghazi #;;;
AGAINST; jami usa i'm just hoping we do n't have to resurrect the no hate for hillary 's second term;;;
AGAINST; you missouri at kc got chelsea cause hills cost too much chel s could arrive with mom no extra charge hillary clinton;;;
AGAINST; gov christie ca n't even run Nice job and wants to be president ? i 'd vote for him before hillary clinton;;;
AGAINST; rt hillary haiku s # ready # because one day girls will say i want to be president , too # ready for hillary # # haiku #;;;
AGAINST; ph x ken shocked she did n't burst into angry comments ! # wake up america # # make america great again #;;;
AGAINST; so adam park home n ko met olivia wilde there are n't enough words to describe my envy ha;;;
AGAINST; robin 45208 c 4 constitution thank you so much for Real time strategy ! ! ! # wake up america #;;;
AGAINST; republican donors have numerous candidates to put their money on dem basically have one we 're going to get killed financially;;;
AGAINST; can david corn dc help cuckold conservatives win in 2016 ! more cuckold ry please ! # christie 2016 # # donald trump # # unite blue # # p2 #;;;
AGAINST; chris christie for president ? hah a hah aha ! i do n't think so ! hillary clinton # clinton # # hilary #;;;
AGAINST; meg yn kelly hah a hah a combed through emails ! ! ! bunch of scumbags ! ! ! # no hillary 2016 #;;;
AGAINST; loved talking with yvette today about education and women 's voices in politics ca n't wait to see her on caucus day ! # fellows i a #;;;
AGAINST; # benghazi # wait did i say thank god ? voters ? sorry ! ! mt ! ! i meant thank goodness ! no offense intended ! # ## t cot #;;;
AGAINST; pike ster 45 exactly what i do n't want to see happen in america;;;
AGAINST; lawrence the last word there is no enthusiasm gap , mr lawrence ! the hrc super vols j w 4 hillary kim freder i # hillary men #;;;
AGAINST; hl llar y toni for as m hillary for prez obama 's third term and that 's the last thing we need ! !;;;
AGAINST; business insider one thing that 's painful is the mindless minutiae her strap hanging cling ons force her to endure # human #;;;
AGAINST; the guy in the multicolored shirt looks chi as fuck;;;
AGAINST; insurgent what will happen if hillary becomes dictator in chief;;;
AGAINST; how can we expect you to make good financial decisions for the us if you ca n't manage your own multimillion salary so your not broke;;;
AGAINST; liars never win hillary clinton shhh , go get me an iced tea;;;
AGAINST; fox news gov christie hillary clinton actually she should be disqualified from running ! how many scams and ethics problems now ?;;;
AGAINST; # christie 2016 # you ca n't claim # bridge gate # was n't your fault when you were the man behind the wheel # gop # # tea party # # t cot # # them #;;;
AGAINST; deb ber 66 anderson dr lj a she will be a # center hitler #;;;
AGAINST; hillary for nv miss lynne t teh too hours left , let 's chip in 5 , nevada ! # raise the new pot us #;;;
AGAINST; how anyone can believe a single word that comes out of that woman 's mouth is beyond me;;;
AGAINST; rt waiting for a hero 2nd tweet # pot us 2016 # candidates # gun control # read article esp # jeb bush # ( make # gun violence # worse ) # guns en #;;;
AGAINST; hillary in 2016 hey i just checked your web log kudos ! keep it up !;;;
AGAINST; the owner of univisi n , donated as much as 25 million to the clinton foundation , his wife sits on its board # univision # # trump #;;;
AGAINST; hillary had just enough time to doctor her email inbox to her advantage before releasing them hah aha # just kidding #;;;
AGAINST; dave levin thal operating a shredder , now hillary clinton is way more adept at using that ! # wake up america # # t cot # # oh hill no # !;;;
AGAINST; the blaze gee , what a busy schedule she had;;;
AGAINST; so you 're used to the ap calling for your approval before running a story david axel rod ? # like hillary # # hillary emails #;;;
AGAINST; white , middle aged men did a pretty good job leading this country for 230 years racist ? sexist ? no , i'm a realist;;;
AGAINST; it 's more than mistakes with # hillary clinton # lying and cover ups are a way of life normans ie n 2 to om # t cot # # unite blue #;;;
AGAINST; hillary ca n't use a fucking fax machine but you idiots are going to vote for her to be president ?;;;
AGAINST; ger finger pok en 2 # hillary # is most likely a felon many times over but has been protected by the political class;;;
AGAINST; hillary clinton you have my support ( now lets see how many people follow me ) # 2016 election #;;;
AGAINST; # hillary # 's still very weak among grassroots as shown by how strong # bernie sanders # got how fast on how little aaron blake wp;;;
AGAINST; now that # hillary # is raising money like an incumbent president , can we stop pretending that she wo n't be the nominee ?;;;
AGAINST; all americans have value to our society , it 's called a vote # liberal logic # # international joke day #;;;
AGAINST; free market capitalism is america 's best friend because of constant pressure to innovate use resources efficiently;;;
AGAINST; thank you for your kind Real time strategy and fa vs pam nsc ! ! ! # wake up america # # todos march amos # # cuba #;;;
AGAINST; hillary 's campaign raised 45 million 91 of all donations were 100 or less this is a record beating obama 's record in '11;;;
AGAINST; win with the blacks put some of your focus on the racial tension between blacks and whites;;;
AGAINST; newt gingrich on hillary clinton she 's very formidable she 's a very competent person;;;
AGAINST; wash times bret baie r why is there no outrage about all the smoke mirrors with this candidate ? are you hiding hill ! # spill hill #;;;
AGAINST; i'm really excited for 2016 after finding out the amount hillary clinton raised we got this;;;
AGAINST; doc de bags a we lab 1956 buzz feed andrew buzz feed news it will otherwise we 're guaranteed gop in control of all 3 branches;;;
AGAINST; david limbaugh agree put it back but i have a feeling it wo n't go away it will keep coming back !;;;
AGAINST; of lear jets and fax machines laughing out loud hillary clinton woman of the people ha ! # best they ve got # # slush fund # # uranium deal # # sniper fire #;;;
AGAINST; fox news brit hume okay so where are these emails coming from ? didnt hillary clinton already say the server was erased ? # lies #;;;
AGAINST; i dreamt about hilary clinton last night does this mean her plans to control us and take over the world are coming true ?;;;
AGAINST; coach d lg 515 retired 36 i'm glad that you will now slice all round;;;
AGAINST; # obama # administration lies again knew of # hillary emails # being private transparency ? ? ? ?;;;
AGAINST; dude , why ca n't hillary run a fax machine ?;;;
AGAINST; jim libertarian ped doc 63 callisto 1947 may d nusa c 5 hardtop 1999 surfer mom 77 s mo lloyd vm that 's right !;;;
AGAINST; if a man demanded staff to get him an ice tea he 'd be called a sexists elitist pig Oh I Never Knew Oh I Never Knew # hillary #;;;
AGAINST; hillary clinton will be the nominee for the democratic party period and she 's going to win the presidency too # sorry bernie #;;;
AGAINST; rn r new york in her # emails # hillary clinton said there were a couple of facebook s on her ) # total incompetence # # red nation rising #;;;
AGAINST; dr marty fox boss hog g usmc john from cr an ber sean hannity sheriff clarke fine , they can leave usa never come back # oip # # cruz 2016 #;;;
AGAINST; my birthday is on july 24th , if anyone needs a gift idea # c hillary clinton #;;;
AGAINST; looking forward to # cuba # expanding major exports of pick up trucks converted into rafts ! ! so exciting ! # t cot #;;;
AGAINST; potus i want you to president for a 3rd term ! ! ! please make it happen laughing out loud ! i'm fine with;;;
AGAINST; # ask pot us # would you fire the # gop # congress for not doing their job if you could ? # gop fail #;;;
AGAINST; j hewitt 1280 speaker boehner house benghazi t go w dys c what her emails ? they released the rest all very boring;;;
AGAINST; hey transparent hillary clinton so who is santa ? # lib hack # # pay 2 play # # corrupt ocr at # # t cot # # benghazi # # vince foster # # monica #;;;
AGAINST; take it easy ed , # bernie sanders # is a side show democrats are having some fun before getting back to reality in nov 2016;;;
AGAINST; the cool aid drinking left a nist as continue to close ranks with support for madame secretary what the f k ? hillary is a fraud full of lies;;;
AGAINST; trump 's inauguration speech ( god forbid ) ! ! me me me me china me me , did i mention me yet ! ? where 's my hairspray china;;;
AGAINST; # kca # # vote j kt 48 id # rf wheels 3015 david jones 720 rr atkinson right i mean what the heck is an # arab donor group # ? ? # hillary emails # # d #;;;
AGAINST; hillary clinton is opening 10 more offices in iowa this week she 's not playing around ! # i a caucus #;;;
AGAINST; obama give americans overtime pay ! republicans give americans welfare checks ! # t cot # # unite blue #;;;
AGAINST; make sure to make it to the brew house in pella , ia tomorrow 3 to meet with hillary clinton supporters !;;;
AGAINST; # univision # ignores latino candidate marco rubio because he does n't fit their narrative they 're invested with hillary # rubio 2016 #;;;
AGAINST; overheard at the davenport open house oh , i know you from facebook ! # digital organizing #;;;
AGAINST; today show chris christie is not qualified b see he eats 82 , 000 in snacks b see of d corruption of # bridge gate # a big fat bully !;;;
AGAINST; autumn n alston jonathan dk f sarah babb mc coll um mike hillary clinton hillary for sc inaugural tweet from our new account ! go;;;
AGAINST; hugh hewitt like i tweeted you way back when , # aca # software can be fixed , but gop strategic mistake of ' repeal ' ca n't be fixed;;;
